id,lon,lat,region,country,tce.10.20,tce.10.25,tce.20.25,tce.30.25,tce.10.30,tce.10.mean,tce.20.mean,tce.30.mean,cloud,albedo,lai,lai2,gdp,prec,solar,vpd,ws,mswx_prec,mswx_solar,mswx_vpd,mswx_ws,trend_lai,sd
13926,-69.9199664832493,18.490299854988,CAM,Dominican Republic,0.116769974579274,0.15558624192738,0.0755990876672687,0.0495613566818469,0.194402509275486,0.159703286267766,0.0774748658016478,0.0507445334223807,0.668472268666667,0.143525744283145,0.719095718333333,0.826653439333333,0.323333333333333,1059.0446979,218.3691556,0.629716268333333,1.52298841,1389.2055976431,228.177550100718,0.612325966428609,2.73582644354213,0.008934334,15.77950699
14006,29.8531286364927,31.1408733142023,AF,Egypt,0.072197888305089,0.0935127930032264,0.0457637075469687,0.0301292802495863,0.114827697701364,0.0620346353143162,0.0303573073219119,0.019985826915207,0.443978898333333,0.168059810297929,0.1946408135,0.185378428666667,0.667,48.6464013833333,107.671758576667,0.761743501,2.025569054,58.2765804597701,229.92351079731,0.647508865390724,3.76592263799583,0.005589277,9.536803083
14231,31.2651453319574,29.9773084470815,AF,Egypt,0.0676147487320641,0.098309772588756,0.0475384148607708,0.031082604889609,0.129004796445448,0.0734215089382144,0.0356656854464129,0.0233816126956562,0.26159781925,0.157624948629451,0.515155652375,0.43300293325,1.06425,14.20073927275,259.429133775,1.45885211575,1.82181001525,12.7481282087849,255.643908677479,1.28690160332528,2.84274217117465,0.004945163,28.93119369
14319,31.850623037769,26.3522530635822,AF,Egypt,0.0548775424901182,0.0923080634058171,0.0450079598407516,0.0295717428894906,0.129738584321516,0.0537867736912307,0.0263242489010625,0.0173362003520398,0.24172659,0.161487234616691,0.879781464,0.679224108,0.189,3.503479237,252.5910978,1.750668364,2.668745694,1.88955965909091,248.142814809626,1.66102922169996,3.80971822278066,0.002106455,2.928843403
14343,32.004907954033,26.1936467256753,AF,Egypt,0.0734586919719209,0.0959517174341286,0.0469392405469225,0.030895603887304,0.118444742896336,0.0761429695929956,0.0372591779903463,0.0245281779248594,0.206353024,0.153804258394381,0.859358576,0.705273799,0.176,3.981317402,253.5118179,1.848162697,2.416928274,3.5,248.690530891092,1.7073521309572,3.83360036621746,0.000763,3.113699386
14449,24.7664179946691,59.4156039523902,EE,Estonia,0.12574113681326,0.154071332481475,0.0743844702352298,0.0485996840828537,0.182401528149689,0.0838235515523904,0.0404631404859336,0.0264546874828266,0.5893339565,0.120200935715573,0.832852678375,0.92768210875,0.219,401.668640975,124.763373125,0.3771140455,1.5331343435,373.557432432432,159.431291374,0.341881962329383,4.16947528666204,0.005738527,15.77894435
14503,24.9694810208095,60.2314546260798,NE,Finland,0.212769906749116,0.248867817650082,0.118243735736238,0.0765132910298019,0.284965728551048,0.166191930162587,0.0781780291799557,0.0503013810108152,0.5828072015,0.116893174617755,0.939061688125,0.95046942025,0.439,367.435435,168.76902775,0.415168031,1.14297843625,322.642279984424,170.284388699636,0.361447440775436,3.67654139471945,0.000814,10.81264444
14566,2.87308353848003,50.4546518737246,WE,France,0.231396382214761,0.298899901596505,0.139688982136196,0.0895188947615135,0.366403420978248,0.146538287047843,0.0691550722949258,0.0445072627143923,0.63646240275,0.140216340678186,0.86210880675,0.9581360455,0.1795,530.77489215,162.60798855,0.4075573095,1.3830661485,499.176450448207,161.54441219497,0.377301153886069,3.29178209038845,0.023125114,14.19758883
14572,2.90488361863119,42.7166204365454,WE,France,0.153259820873558,0.187490696634622,0.0900441807782037,0.0586380757981937,0.221721572395686,0.144494993162387,0.0693367270325731,0.0451238381700113,0.48630146525,0.154304346436439,0.580478316625,0.486398574,0.13225,395.847296125,128.42533635,0.908116399,1.96280631125,332.901906483209,228.011509532359,0.837718159062799,4.55494831969489,0.016330991,17.35396867
14618,3.08396113433875,50.3883309336522,WE,France,0.231324649391657,0.30180811848503,0.141467419211665,0.0908102848389061,0.372291587578403,0.144192049774574,0.0683172675918094,0.044148496879474,0.63498123775,0.138341707619802,0.930756705875,1.09368410775,0.22925,540.49944085,159.964560775,0.41205949375,1.43964993375,506.740933641975,159.236605420525,0.382108348909293,3.50048225308642,0.018755957,6.405558926
14630,3.10484754456909,50.6657110296126,WE,France,0.23154403267882,0.306766367080342,0.143071068357008,0.0915900132383877,0.381988701481864,0.137122635482886,0.0649686503580828,0.0419744118208436,0.637860727,0.131800734052855,0.79575202425,0.85716143725,0.5195,567.435042875,159.73221165,0.40198712375,1.33050106225,541.37265742129,156.99696636057,0.37571372036716,3.22419356727886,0.011109926,9.558223676
14638,3.13260543614685,45.7794342830727,WE,France,0.300381669357436,0.334363497657713,0.15642932227062,0.10027218370814,0.368345325957989,0.265797440467122,0.123283466362114,0.0786689379426859,0.591461513,0.135680547235048,0.7574471525,0.67355158975,0.2845,633.199284375,198.49173495,0.5351085775,0.86343639675,515.808535447761,197.06775627326,0.500464855622584,2.62604665963804,0.011460407,43.89251867
14740,3.50221808453142,50.3584168938424,WE,France,0.246645181094024,0.310146498948843,0.144885465570436,0.0928263617149894,0.373647816803662,0.16876098010626,0.0791084362276959,0.0507751811816468,0.64133200725,0.132995447542752,0.971714244375,1.01887148275,0.2855,531.1994214,163.54834665,0.41785063075,1.29338254025,501.587427745665,162.127332786604,0.390117665017442,3.37427102106844,0.02017676,12.42951126
14784,3.89082653685863,43.6189026742185,WE,France,0.129041134147391,0.148116156799242,0.0719214100937798,0.0471341573898297,0.167191179451093,0.124281097553224,0.060226494165573,0.0394235046034701,0.46361424975,0.149215446297126,0.68582471,0.48601187075,0.4045,516.950315775,236.585051025,0.95456627925,1.192594083,403.63705549569,231.368158603537,0.843545487857798,3.14048071539608,0.007650375,22.52784387
14853,4.35381944910487,45.4334106728156,WE,France,0.281474612413497,0.313552461390602,0.146711943576064,0.0941778086333583,0.345630310367708,0.240175522719439,0.110390342624806,0.0702849957210012,0.59679324275,0.136004069447493,0.8977985155,0.78720068875,0.356,665.4931258,195.216290225,0.52077612825,0.8850454805,583.590916895605,189.987399489015,0.531403198702761,3.13926228586134,0.012590944,51.38879535
14930,4.8769076728088,45.7053504355771,WE,France,0.285518799118135,0.327869989019654,0.152572655584743,0.0975397520798012,0.370221178921173,0.253167943525379,0.116348467683678,0.0739331308148706,0.55031261625,0.13762399101175,0.86261782125,0.8282531375,0.6155,623.576771725,198.992543525,0.67035372,0.9296712525,534.757304732041,200.372624326595,0.676143075033681,2.90685575629586,0.013302815,39.35650816
14949,4.8108817738866,43.9705870521393,WE,France,0.134332397781315,0.158413477613745,0.0764150160846655,0.0498850784501671,0.182494557446174,0.131231166333968,0.0632306323014629,0.0412506101128023,0.393316579,0.150988978827359,0.728985266,0.59034056175,0.19775,345.538581125,237.7725847,1.084448613,1.94910345675,372.059178149606,240.403562185333,1.0692887413682,4.48914389347467,0.012084678,22.41114378
14990,5.04399463988946,47.3162320059899,WE,France,0.23472750554374,0.269552659799993,0.125962409577778,0.0807234602326893,0.304377814056245,0.205569640650796,0.0958705350382553,0.0613556038329038,0.581920756666667,0.144603978818806,0.670927141,0.636121787666667,0.264333333333333,608.504013366667,192.123518033333,0.598392589,1.04783493633333,505.444010416667,189.795986207326,0.574431807022485,2.78625372300545,0.012441058,24.70179322
15027,5.36078480110327,43.3949007068243,WE,France,0.183126092516831,0.199337623347193,0.0956768713463814,0.0622872281876532,0.215549154177556,0.17353457619861,0.0824517736471013,0.0533598897450048,0.41992720425,0.144528416297554,0.643602117625,0.48660082725,0.38675,276.98185855,233.6087429,0.83369069725,1.56901560325,265.629243082368,242.067277331457,0.770107566226442,3.8379761109481,0.011408897,64.52482057
15073,5.73726895983119,45.16860666559,WE,France,0.25406054901328,0.303494530723195,0.142774674538172,0.0918368423487765,0.352928512433109,0.181734478864427,0.085771443746114,0.0552789333138234,0.57268950125,0.132994281056889,0.95229063575,0.77798931975,0.4225,1032.237902375,190.768711875,0.409696541,0.3358688595,719.328273104266,185.396873148697,0.467621181801501,2.45732745853081,0.012138989,17.06949016
15123,5.95502242523326,43.1379128671552,WE,France,0.179007593708349,0.221205093531858,0.105410429561001,0.0683194131107647,0.263402593355367,0.162939219000997,0.0773997634986135,0.0500618249995504,0.4115643445,0.13773042262527,0.76711436375,0.616100597,0.23675,333.2466461,225.3239539,0.7725319975,1.54549990275,332.761734958506,226.043460291946,0.683732745546163,3.36366207767819,0.014584116,39.85344757
15138,6.1796451966748,48.6847027131573,WE,France,0.231169203470387,0.269650898754503,0.126731449494349,0.0815341617863373,0.308132594038619,0.183832892861761,0.0852654250702293,0.0544214510971075,0.61376778425,0.134466561102439,0.867713149875,0.83745989275,0.25375,617.493239625,170.480180925,0.486604752,1.08924985125,540.142248376623,168.858427171583,0.446993830056259,2.78544148841462,0.016285282,46.2644183
15146,6.16832576941339,49.1758209108496,WE,France,0.232192638918015,0.273760409754222,0.129089813921118,0.0831274013890587,0.31532818059043,0.179848640070817,0.0839747894246111,0.0538107730853994,0.6122193615,0.130238073078256,0.821287902625,0.77976143875,0.1895,512.718415225,169.6853432,0.48860055425,1.03203852775,463.751984126984,169.989471516281,0.472363669872239,2.75125190032222,0.018300654,15.24258485
15236,0.697586227066185,47.3783504878195,WE,France,0.279339762724756,0.33467330235538,0.155901095526465,0.0997566497431617,0.390006841986005,0.231569274622203,0.107093220489186,0.0682857168678893,0.56756366425,0.130443698284469,0.86387322075,0.935154628,0.3045,375.934864225,191.3292711,0.62938848375,1.06874699325,340.832673122066,190.293569161858,0.561295203022705,3.21483456276952,0.01386015,21.2761071
15238,7.12853519883148,43.692661459091,WE,France,0.16248945877724,0.187398782490119,0.090045624448531,0.0586470996114086,0.212308106202998,0.148837578949933,0.0711048385325004,0.0461615418592493,0.48712099275,0.127537957259275,0.868375843625,0.694575441,0.36775,490.442566975,189.79666675,0.5521711075,0.44089935025,433.664544753086,225.167754993517,0.534296009308921,2.13898360802804,0.014146524,62.44023063
15247,7.34588294664051,47.7726181608685,WE,France,0.293471401347987,0.357425426508927,0.165579066319392,0.105566376662064,0.421379451669868,0.218779546554321,0.101104375641118,0.064388229887263,0.592801656,0.134955937082605,0.849885197,0.84604399325,0.17975,636.883457525,175.184370625,0.49634675325,0.60298616825,520.090941011236,180.767662798421,0.502508327170639,2.55406677086702,0.008459665,9.927417008
15268,7.73988466417562,48.5887538425873,WE,France,0.280372601668893,0.347042089532474,0.160590148992585,0.102271972138156,0.413711577396055,0.205910355198828,0.0950622269602532,0.060607265347631,0.6113605835,0.130390061531224,0.892601472375,0.897098212,0.3365,607.62315825,173.06598555,0.53272994025,0.6951629055,539.076077586207,173.00987761925,0.522201597294023,2.39861262872301,0.018412174,4.757637609
15304,1.06248339657623,49.4267534611849,WE,France,0.300362773632311,0.373286402089784,0.172321860060792,0.109626739498603,0.446210030547257,0.205764126468564,0.094012194905987,0.0595475910819859,0.61496467575,0.13298289220767,0.986648392125,0.9954348725,0.2715,499.4354923,173.05426545,0.40192793075,1.21968865875,455.171825396825,165.236356571742,0.373505375456305,2.79240360941206,0.019324739,53.60501921
15334,1.41821487647092,43.6174979791206,WE,France,0.213895101916248,0.26175161580773,0.123052054276404,0.0791053119501754,0.309608129699213,0.189562421014171,0.089035173919105,0.0572330166174599,0.53976920875,0.143386418779263,0.70754133975,0.61859272125,0.3775,482.7958756,210.202023275,0.724659298,1.074371376,416.125,210.483172034215,0.665922602107589,3.08838484218367,0.013865439,18.10972604
15378,0.16843364641878,49.5066944010446,WE,France,0.230137562382432,0.272051332364271,0.127680408876505,0.0820326323914106,0.313965102346111,0.17986332848629,0.0839527418800879,0.0537510001883895,0.662510624,0.12776420465742,0.835484292833333,0.890069507333333,0.158,646.2645565,174.821631133333,0.363397878666667,1.77623612566667,519.69158496732,167.828661151961,0.341318328574339,4.49074499591503,0.012847031,34.2306052
15392,1.90627015957012,47.8871410581251,WE,France,0.255251194109872,0.303222370641552,0.141524793487631,0.0910051836035573,0.351193547173232,0.210501078751939,0.0977961572827985,0.0628716305325189,0.5891192315,0.140133404388716,0.87263029775,0.90489540275,0.16075,430.170331,186.587384975,0.5955439165,1.13322453475,385.679943181818,184.92517279885,0.544770895936878,3.07226596788927,0.011945061,11.35469797
15418,2.34406245917456,48.8172272920529,WE,France,0.254847662293292,0.309940882083711,0.144471273517404,0.0924327703034056,0.36503410187413,0.198212370855878,0.0920999671156478,0.0588433999451864,0.60727042675,0.131698710179653,1.029762189875,0.98033416375,1.91,440.47592,175.7810733,0.53016145625,1.1070757145,398.248833046965,175.173480012245,0.496417171340483,2.53229531224514,0.015450752,31.89459647
15470,2.34150293794676,51.0184322127858,WE,France,0.223163552744767,0.289090077651913,0.135762357902339,0.0872372972574664,0.355016602559058,0.1422882581361,0.067014328926909,0.043143142105342,0.690296868333333,0.122289204857854,0.731078664333333,0.905727524,0.000553064694333333,549.047988666667,21.13496341,0.382899204,1.68704746633333,464.703813932981,167.633081156951,0.360720771227883,5.02409886304664,0.032067169,3.731512381
15545,-0.345357372291797,49.1847782029415,WE,France,0.276520656199901,0.334753807359749,0.156106350555936,0.0998313646780141,0.392986958519597,0.202761863493379,0.0941913331663478,0.0601127471307831,0.593919749,0.136134379170061,0.83552081875,0.765537254,0.18675,497.0177971,146.072344525,0.4304040195,1.29006796775,448.77704015544,177.350118172601,0.39364337306227,3.34192237118983,0.01607085,18.37613267
15610,-0.608787671346488,44.8518222255286,WE,France,0.193837557575603,0.217179292809451,0.103513718695255,0.0671448858402169,0.240521028043298,0.183490296032301,0.0870774161955952,0.0563182258308027,0.532642887,0.142811898421351,0.8464090475,0.78610489225,0.34725,399.670841175,218.752459425,0.7311603145,1.02821970775,415.036383928571,211.417415606786,0.656728158335109,2.64189031417408,0.011547747,18.01439931
15631,-0.548152834159852,47.4637886244736,WE,France,0.315918058527308,0.385788120691094,0.178452628603884,0.113671532074993,0.455658182854879,0.250881503277582,0.115737066206822,0.0736587357259577,0.5653158585,0.132721952203568,0.821275807,0.756877452,0.318,374.458449125,193.088591925,0.5789731875,1.172560128,350.98265625,191.309366035461,0.520764720866039,3.2285478323698,0.012470846,11.8706218
15771,-1.55282844082312,47.2218954451133,WE,France,0.285326122451992,0.334896343194836,0.156302756305246,0.0999529736771712,0.384466563937681,0.241398393085701,0.112254032065559,0.0716150479398005,0.54454174375,0.138451199472832,0.8238046105,0.821402566,0.31675,390.03996355,196.846010825,0.5354211095,1.245054676,378.580505633047,193.161550268083,0.468668812823254,3.30216497911916,0.00837627,13.93634263
15783,-1.66022141937721,48.1177188658993,WE,France,0.214546472229205,0.27444135397696,0.128455860915102,0.0824457282387546,0.334336235724716,0.143149693256044,0.0677919229246861,0.0437893408138466,0.585293275,0.131308087544402,0.791353986125,0.7106885135,0.3,464.9334331,183.556956475,0.44760104525,0.999462057,426.036770833333,176.857364552816,0.399226431837097,3.44065081079801,0.015498686,10.54217683
15874,44.830290321324,41.7247558346845,WA,Georgia,0.223032783223192,0.230312393022208,0.109876678599252,0.0712272712942079,0.237592002821225,0.220069196870199,0.103871371937516,0.0670070663068696,0.5467834135,0.124556781909468,0.59065979225,0.464442106,0.214,539.04723345,218.90875195,0.790240943,0.9378005215,379.873193641619,212.718595383484,0.873263757351192,3.25134188109051,0.012414106,44.47882242
15997,6.74208052699476,51.2318435489221,WE,Germany,0.222172853550649,0.278149794858872,0.131407321466315,0.0846726843217289,0.334126736167095,0.150962790467629,0.0706115338168394,0.0453515032584989,0.6499060035,0.117736810373159,0.8610337155,0.93568477925,0.64375,671.239764275,155.56569985,0.42933369375,1.33027478725,558.166875,156.044756433824,0.427736736580477,3.12344669117647,0.016120927,6.962933775
16031,6.94298754617149,50.9896892745799,WE,Germany,0.216820380144626,0.252872512297336,0.119538783578554,0.0771361810395101,0.288924644450046,0.171297085536746,0.0805554649334751,0.0518251525292791,0.653414908,0.117465121152669,0.959255502875,0.9896839305,0.76625,663.61035455,156.181907425,0.44262006725,1.24906182875,569.266344142259,156.094628497646,0.450226883702542,2.68685032034519,0.018474317,9.225653914
16087,7.09269516895439,50.7186026907626,WE,Germany,0.159979169288557,0.187031603720214,0.0894766594483043,0.0581325513772028,0.21408403815187,0.124859729932829,0.059531978868512,0.0386157926831658,0.6504314245,0.121364406761838,1.01045803325,0.90982704375,0.5055,628.315174475,157.162491325,0.43760958775,1.205291385,531.526315789474,157.400071957237,0.438393671133265,2.79615542763158,0.018437024,20.55989999
16092,6.88315978210559,51.4605598477989,WE,Germany,0.231444416405114,0.278980567677415,0.130703628998993,0.0838825881003926,0.326516718949716,0.169799702991121,0.0793050514293311,0.0508101324925186,0.6410503035,0.115892828519696,1.1246353225,1.11823947025,0.57475,629.489033475,154.35504315,0.43034124875,1.40822747825,597.113982780612,153.663123804209,0.417648281948469,2.96213229432398,0.017640352,27.06698644
16169,7.44195874603697,51.5099880942381,WE,Germany,0.234242930514713,0.283999790209085,0.133161728962023,0.085434306723961,0.333756649903457,0.167612730980435,0.0783893323244401,0.0502875637364572,0.6444145635,0.120696161129483,1.15543681475,1.03273708675,0.49375,646.368015625,154.02880315,0.42197141225,1.4656021975,633.090986736335,154.28978471664,0.395216891008217,3.19175793810289,0.011252012,23.06516678
16410,8.28709441883067,50.0297611817242,WE,Germany,0.207121646922288,0.245600631217371,0.116376646411387,0.0751873923223609,0.284079615512454,0.159382899704177,0.0751591636323548,0.0484229607163507,0.6207323255,0.126950015055511,0.757557832875,0.82008424125,0.483,501.9919116,166.51307445,0.51073387575,0.89887384175,417.378700657895,167.442447662354,0.51203281877149,2.40591539319297,0.016415931,35.54021948
16474,8.39314073609723,49.0288579747434,WE,Germany,0.186319501167823,0.233066675805015,0.110568950744452,0.0714340593217904,0.279813850442207,0.137790128144724,0.0652982408448374,0.0421976132977322,0.6128866265,0.128372815332045,1.045327205875,0.89504742975,0.47875,486.73515245,169.7789852,0.5735468605,0.87180705975,508.239081325301,171.187316320029,0.551501247408956,2.69097932060081,0.013317162,6.730203849
16504,8.4636123425535,49.4565173310826,WE,Germany,0.224144308083422,0.273009849936587,0.128758385153418,0.0829398426357778,0.321875391789752,0.173929501127603,0.0816142782355702,0.0524601826144195,0.62421992225,0.131469664976632,0.819616714375,0.80327673325,0.402,507.85968415,172.90380765,0.56366166475,0.82836779675,451.397746394231,173.123639840346,0.570656475852698,2.43868743937749,0.013187909,4.896673971
16624,8.65144975453373,50.098266818084,WE,Germany,0.269754435288898,0.326657064599632,0.152248733961501,0.0974709899095564,0.383559693910366,0.204742006274165,0.0949734122992398,0.0606478823076889,0.6310858435,0.126150304291472,0.947277172375,0.946388495,0.821,460.705578825,171.316483375,0.5309810015,0.83276812525,420.452726403061,172.419455703424,0.521360118801577,2.33118043951437,0.016904865,18.16131704
16628,8.83025972526233,53.0847698218107,WE,Germany,0.188557682689022,0.229961845949618,0.109489988230741,0.0709345870147646,0.271366009210214,0.131792843811009,0.0623093980042121,0.0402244709454445,0.63360628875,0.124836639041427,0.9558320055,0.97968502225,0.63275,601.936818775,152.053304,0.3890811945,1.29397818075,524.978054775281,151.149474122551,0.343637378813473,3.67036941747987,0.015603277,3.516731326
16795,9.22021926487135,48.8238826925175,WE,Germany,0.243854711712047,0.294672839914447,0.138232931519202,0.0887887404809462,0.345490968116848,0.180528978765308,0.0842476365443967,0.053952914715065,0.62246453125,0.129710905623813,1.084867930875,0.94342792775,0.72725,577.65491045,168.385867825,0.48989897325,0.78929898425,524.841652684564,167.638890217348,0.460121062536105,2.38766253647922,0.009366967,58.20805862
16898,9.48041671334807,51.3051518175943,WE,Germany,0.176514861316711,0.215776269020614,0.103078041139749,0.066914956713829,0.255037676724517,0.115888522323126,0.0551077914110124,0.035702382711071,0.652435189,0.132710872832179,0.995315860875,0.8838279085,0.3915,548.4156434,153.904302825,0.38855124425,1.17058885775,485.229585427136,154.904502983668,0.373600567618359,2.78620642273869,0.009055529,27.67551786
16963,9.75543404375092,52.3947187731822,WE,Germany,0.240510603708266,0.290683541788744,0.136026167453899,0.087217339309016,0.340856479869221,0.175316685474659,0.0817249544725873,0.0523060448117663,0.6409661135,0.126157650574607,0.944431294875,0.90753223975,0.47925,553.177695825,150.756929775,0.44310696525,1.35790350925,490.286514037433,151.826718672074,0.403968628676036,3.33171940327966,0.017047249,5.928499719
17063,9.97345508453307,53.5499483006716,WE,Germany,0.217403251693618,0.265584897484267,0.124982166843464,0.0804415813726933,0.313766543274916,0.148730400612076,0.0698902589254113,0.0449262338626957,0.636267574,0.116152265160431,1.127097895875,1.0922497965,1.1425,578.866476125,150.8328826,0.38219572175,1.41957389125,552.757355214345,150.172136383811,0.34713533908809,3.23702348541447,0.016872774,11.30907766
17262,10.8821908839673,48.3506436373521,WE,Germany,0.214571443327268,0.261691818381929,0.123653027382065,0.0798020506309124,0.30881219343659,0.151168959546828,0.0719788518995208,0.0463607582843069,0.62410772975,0.13575775397025,0.93363093175,0.9388935525,0.6025,707.309063625,169.2733523,0.450057718,0.8467586415,680.65227004717,165.749536748202,0.417848531117282,2.63938784430612,0.004636811,14.28001311
17296,11.0631567682528,49.4394157357358,WE,Germany,0.269222664450306,0.332920427348345,0.154666878454699,0.0987907829357915,0.396618190246383,0.184952523373228,0.0855662807201227,0.0545245287409328,0.63602684725,0.127491581345533,0.909903769125,0.89162956525,0.74725,575.445604925,162.313826175,0.483430951,0.94520840025,507.447559366755,159.561744569159,0.452194813757776,2.19701530931807,0.005252685,11.83447948
17389,11.5704798505418,48.1518113380671,WE,Germany,0.206281595890818,0.25181875903667,0.118820989145265,0.0765750464455193,0.297355922182523,0.147942376994149,0.0693885040734171,0.0446660927821432,0.62053962425,0.128624533399386,1.185560949375,0.973477855,1.103,743.8212104,168.504809775,0.4374453075,0.81042633325,731.236322714682,163.86448845903,0.421858728908409,2.37793498104464,0.007360927,17.71491457
17432,11.6296343063146,52.1350342638498,WE,Germany,0.221303038227357,0.262938006823658,0.123580121850397,0.0794261357045533,0.304572975419958,0.169954886349393,0.0793364975116761,0.050821716275887,0.635686932,0.132932682139684,0.836242920666667,0.820759852,0.424333333333333,553.073142733333,151.668530766667,0.476038368333333,1.27368995233333,470.320277777778,154.202750379774,0.42673849354012,3.2496709505717,0.017140396,9.922032351
17583,12.3870483017278,51.343290015935,WE,Germany,0.220851993285231,0.26762065915396,0.125464627283529,0.0805769297526007,0.314389325022689,0.162717431914608,0.0761109406848197,0.0488304462384826,0.620670766,0.132001238735219,1.006007265875,0.93213191025,0.473,523.095265875,156.28847415,0.482953078,1.25009324125,460.413110835694,156.919012420914,0.454731253258877,2.84468586367183,0.019028186,8.66766773
17729,13.390646998074,52.4921431539218,WE,Germany,0.178788587055676,0.222459078609575,0.105665818095105,0.0683710688680371,0.266129570163474,0.126136875391665,0.0596724395966553,0.0385267645910414,0.6208712495,0.122371486966962,1.04654094175,0.982844403,0.96475,492.093051775,150.3131597,0.48608010625,1.2630574535,436.857125877706,151.685750495906,0.453424261799667,2.70673574293615,0.008765105,8.475975096
17743,13.7575641504851,51.0536760563887,WE,Germany,0.180681112206111,0.217286828014635,0.102744748083,0.0663107509551812,0.25389254382316,0.130914139011719,0.0613655528976426,0.0394132968201407,0.62319963725,0.131123813220893,0.925941630375,0.84530268475,0.4435,626.945986725,155.368623075,0.43113523775,1.28591668925,550.280409535452,155.561503440652,0.422577611311674,2.74108303030429,0.023014508,26.16623307
17978,22.9151241408488,40.6278973241653,SE,Greece,0.148397034517761,0.162350813197847,0.0783579610172941,0.0511979509185692,0.176304591877932,0.138066754640087,0.0661449680307196,0.043043243931235,0.521809526333333,0.153505353228462,0.467501840333333,0.346629605,0.544666666666667,416.043501966667,221.2203831,0.818643445666667,0.443203478,311.23401826484,225.010790704411,0.821181621443534,2.26959665870376,0.022704132,40.62096774
18008,23.6780651534667,37.9653012920893,SE,Greece,0.106054596756409,0.14024735290066,0.0677711026703362,0.0442802809574556,0.174440109044912,0.0599504112030933,0.0289017796022364,0.0188719594813171,0.5603654305,0.169405339737106,0.400765624,0.3396620245,1.2475,268.864821575,185.946458775,0.6080106335,0.82038604325,256.060213414634,185.169075064931,0.641650874470417,2.93278496948684,0.017216782,94.92110981
18100,-72.328034851906,18.5565961149072,CAM,Haiti,-0.00407135063578671,0.113617045158168,0.0553412389648363,0.0363358035701051,0.231305440952123,0.180632556708014,0.0869001368950004,0.0566457687892115,0.620645495666667,0.153612094424309,0.6939210965,0.678735567,0.129666666666667,1300.38104913333,230.364554166667,0.859146541666667,0.386950129666667,1125.96231060606,251.575367944891,0.699162282161031,2.36687258445855,0.004371511,86.23497059
18221,19.0865488654092,47.4850229108264,EE,Hungary,0.2349067339052,0.293562166292108,0.137944496138441,0.0886706072573654,0.352217598679016,0.180540708775058,0.0849324741539011,0.0546498342785056,0.54808407975,0.129508626204341,0.804553720625,0.756510113,1.06075,565.428388575,176.30868855,0.5931106605,0.97275612975,498.495631407269,175.200652624665,0.568613278237733,2.40286720060125,0.01133935,30.04640546
18614,74.8064411052764,34.0821549435737,SA,India,0.160121485930118,0.204782949020354,0.0977992244244526,0.0634817098550274,0.24944441211059,0.12889247140666,0.0618807798330921,0.0402892133157488,0.47162939025,0.12307581378787,0.713044083875,0.6814694085,0.12965,755.820973425,241.772710775,0.69857997675,0.2619919375,497.955955615942,232.936025232509,0.740562080600326,0.694805686888487,0.006962366,6.644481734
18859,75.8598948079745,30.9017305602713,SA,India,0.145096137679855,0.117913049056532,0.0577193659711514,0.0380050809818306,0.0907299604332083,0.107746217812948,0.0527735366863928,0.0347605841429795,0.527834172,0.136803235642256,0.4468998145,0.323010028,0.338,739.5700685,191.2053745,0.699241799,0.88793795,711.883757961784,174.127139729299,0.724312018269508,1.93660429936306,0.010756749,6.97021998
19009,76.4017134902025,30.3403765133981,SA,India,0.187489516879952,0.167520749376133,0.0808930841530177,0.0528406227251041,0.147551981872314,0.166480062280783,0.0804040282548686,0.0525263790770707,0.493952123,0.148126367346995,0.670131728,0.541464457,0.107,875.0266135,184.8274502,0.720700522,1.220455787,955.588815789474,169.124344675165,0.714424064751766,2.05657896242644,0.009563586,3.925122924
19125,76.7982747643465,30.6805867455672,SA,India,0.173480898923779,0.170060309666739,0.0814004272569412,0.0529016633843779,0.166639720409698,0.169714167926729,0.0813922020555403,0.0529562645633446,0.4220129185,0.138703856019246,0.64019645425,0.5517059995,0.758,912.3441996,216.51979905,1.2859866035,0.770834522,1218.33283605528,201.147792547791,1.329502599563,2.21302385845376,0.01918166,16.58052385
19259,77.2151850977282,28.5647270741454,SA,India,0.0632811560189281,0.108952383273997,0.0528628412692541,0.0346262266748793,0.154623610529065,0.136952604013962,0.0659136603029655,0.0429771192587458,0.496406953,0.14167154748006,0.41125838325,0.3660574895,1.225,763.5670553,214.31857585,1.484701894,1.024444786,860.087613671393,192.643732835273,1.39633888822334,1.88402306629315,0.010803349,14.09192052
20156,88.3710465958047,22.7077204001986,SA,India,0.113869988471803,0.129959796193011,0.0628984858262921,0.0411278090572301,0.146049603914219,0.139308020708607,0.067383987687391,0.0440504187658326,0.6694439565,0.11040021179328,0.570195803125,0.50007067075,0.52725,1524.956985,191.471634625,0.786304987,1.86409750975,1533.74393557794,185.743932062596,0.784713817675624,2.34859771266469,0.000767,3.851320412
20311,110.788280853162,-7.56902657616792,SEA,Indonesia,0.168313195980356,0.146898851466169,0.0708689870903098,0.0462782045865881,0.125484506951983,0.14581956382264,0.0704832733513449,0.0460765520718839,0.671209478,0.112162546503261,0.744574693833333,0.709655937666667,0.18,1065.33110636667,211.7041299,0.679583620666667,0.664641817333333,1047.8084077381,219.957447869437,0.650138682564237,1.96166378756364,-0.000512,10.47847579
